text,label,review_date
"Service and drinks were only borderline alright. The strawberry green tea at 0 sugar and with aloe was delicious, but I felt it less so due to the fact that I had paid over $6 for such a small sized drink. It is sad to see how high the prices have gotten since the past. Might want to try Tea-Do next time, for its more reasonable prices.",negative,2022-01-15
"They make a delicious and beautiful cappuccino. Always perfect. Service is friendly and fast. Their breakfast bowls, sandwiches and biscuits! are excellent. A nice, cozy ambiance. Just wish they stayed open longer in the day",positive,2022-01-19
Went to get a dozen donuts for my grandkids. The donuts were hard like they were day old. I'd say that people brag about the coffee but they were out of large cups and the coffee tasted burnt. What a disappointment.,negative,2022-01-09
The worker ANN CASTIMORE literally threatened to spit in my child's food when we asked Mia the other worker at drive thru what was said she told us she said spit in your food! Worker is still employed absolutely disgusting especially at a time like this! Outraged!!!!,negative,2022-01-15
"I've been going to Urban Fresh for years.  Not only do they have great smoothies, sandwich wraps, fantastic salads, but a lot of options for people who want to go meatless/vegan. It's a little tricky for parking but totally worth it when you make the effort. They're open for the brunch lunch hour during the week. Great place to go downtown if you're in the area.",positive,2022-01-12
"Busy cafe. Limited seatings during peak times. Difficult to social distance but at least cafe had the doors open. No mask enforced at all. We were in line and of 25 people in front of us, only 3-4 were wearing masks. Everyone were standing right next to each other. A few people were coughing and sneezing. I was pretty nervous. 

After a long wait, we ordered. They check vaccine cards before you order. We also snagged a table before ordering since it'll be difficult to find an open table. 

We ordered a latte and some beignets. The latte was ok, and the beignets were good but doughy too, not like the flaky soft pillowy ones we've had at a different cafe in the past. 

There were only 2 unisex bathrooms so there was a line. Bathrooms were decent.

There was a utensils and napkins station so you actually have to go get your own. I find this inconvenient especially when it's super busy and you have to fight your way through crowds just to get some napkins.

Not sure if I'd return. Maybe during a less busy time, as the beignets were decent.",negative,2022-01-11
"I asked to add lettuce and tomato to my cheeseburgers, and literally got 1 tiny tomato and like 5 pieces of lettuce on each.....they charged me an extra $.80 total for all of that, and I def got ripped off.",negative,2022-01-15
I have been coming here for a few months and omg it's delicious! My bf is not vegan but he loves the vegan wings and the corn soup... he said it was the best soup he's ever had :) Cant wait to try everything else on the menu! Definitely recommend to anyone in the area looking for good service and yummy food!,positive,2022-01-17
Please cook the red out of your burgers. I ate it half raw because I was starved. But come on guys. And please for godsake fill your drinks up. We're getting them filled 2/3 lately.,negative,2022-01-15
"We went for the prefix brunch this morning for $37pp. The things that came with the brunch are a plate of dips to share and you each get an entree. Our total bill came to over $100 for 2 because we each got a pastry (thinking it was part of the prefixed brunch based on how the menu was set up) and a drink (which was clearly not included. The drinks and pastries were absolutely the best part of our meal which is ironic because they weren't included in the brunch. The cruller was my favorite thing we had along with the chai tea latte. This menu is definitely a very lunch heavy brunch menu there were 3 options that we considered to be breakfast foods (like with eggs). The dip plate was really good also and had decent size portions for two people. I had lamb kebabs for my entrée and they were delicious, even though I did order the beef kebabs lol. My boyfriend had the Ful Mudammas and really didn't like it. The service was OK the waitress was a little bit weird towards us throughout our meal. I would go back to get the pastries and tea and coffee but most likely won't be back for the prefixed brunch.",neutral,2022-01-16
Don't get a poke bowl! So exited to try this place and it was a total disappointment. Won't be going back.,negative,2022-01-13
"The dinner portions are disappointing. They're the size of lunch portions, at least when you get it to go. The Amazing dish and Pad Thai are way too sweet.",negative,2022-01-11
"it would be great if they got my order correct just once. 

what a bunch of clueless workers. 

they repeat the order back to you and type the sticker wrong so you end up with nothing you want.   

focus is all about speed - not service or accuracy.  the place needs to close.",negative,2022-01-16
"Ok, went back to see if maybe my initial 1 star review was a bit harsh. Nope it wasn't. Extremely long wait, staff is moving but nothing seems to be getting done. Lots of frustrated customers in the store. District manager has let this store go down the drain. Sad. You can always go up the street to Mama Java's for local business, but you will wait there too.",negative,2022-01-15
I have been sitting/stuck in this drive thru for over an hour and a half. This place is an absolute joke. Ridiculous.,negative,2022-01-10
"Family and I drove all the way from Orlando because the dishes looked amazing on the website. I have eaten a lot of mofongos over the years and know how to make them as well and I can tell that plantains were not fresh. They also have a seviche which I also order and there's a big difference between seviche and salpicón., what I ate was definitely not a seviche. 200 bucks later was far from satisfied and Was a big let down. Even the beer was warm, like C'mon man.

I should have read the reviews before going to the place, after the owner replied to my review and by seen how he replied to others, I can tell you this:
The place is a reflection of poor management and ownership and would not return even if you pay for my meal 100 times..... the problem is not who pays or how I or anybody else pay, the problem is the food wasn't fresh and it's overpriced.",negative,2022-01-10
They should be called Make America Great Again Donuts since the owner is such a narcissistic nutjob. The donuts themselves are great but I won't be giving them another cent and haven't for the last two years. A blight on an otherwise excellent neighborhood.,negative,2022-01-09
"Disgustingly rude employee saw me standing in line, waited till another walked up, then skipped me to wait on this third customer... Waited till she was done with the other customer, then called her on it and her response was ""SO!!""  

""SO,"" H€££ will freeze over before I ever go back there and that is most certainly lost revenue because I fly in and out of the area multiple times per year...  

Unless you like horrible customer service at highly inflated prices, I recommend you steer clear of Mazzarro's Italian Market at Gate 8, St. Pete/Clearwater Airport...",negative,2022-01-16
"You see a place with positive reviews for their ""mission"" but not so much for the coffee or food. Just know that's the kind of place it is - heavy on the religion being in your face.",negative,2022-01-17
I go through drive home I get 2 dozen donuts.  Would like to know what kind they have and she gives me 3 kind.  I asked was that all they have she stated no but I am not saying every kind we have.  You can come in.  I go to work between 5:00-5:30 am every day.  So today I go to walk in and it is locked up.  So obliviously I can not come in and get them. This is Walsingham location.  Then I drive to Seminole Blvd location then go to go in and it's locked up then I go to go through drive thru and ask for 2 dozen donuts.  She laughs and says you have to wait we don't have them out.,negative,2022-01-14
Mmmm mmm. Best breakfast so far in New Orleans! They can cook! Definitely a must try.,positive,2022-01-18
Terrible. Acabo de comer hongo de un pastel . Pase la pena mas grande cuando los invitados fueron probando el pastel nacido. Verde por dentro.,negative,2022-01-09
"the lady running the drive through cut me off about 10 times while i was trying to order, and talked over me while i was explaining what i want, then tried to tel me i ordered two iced teas. I ordered two iced coffees, but she didn't hear me say with cream and sugar because she wouldn't shut up. She kept rushing me through ordering, and gave me sausage egg and cheese wraps instead of egg and cheese. the only correct item i got was my order of hash browns, and she had the nerve to argue that I ordered two iced teas. Like what?? I've come here almost every day for the last month and i've never seen this woman here, and I hope she either gets fired or never works the drive-through again",negative,2022-01-19
"Pretty disappointing. I've been wanting to eat here for several years based on what I thought was a great reputation in town.  I don't get over to the Mesa much but when I saw a coupon in a mailed flyer a couple months ago, I clipped it.  It offered a free entree with purchase of one entree and two drinks. Even with a discount of $12, the bill was $53 for lunch (before tip) -- I can eat a great dinner out for less than this -- so I was expecting a very delicious meal.  Both my companion and I felt the food was vastly overpriced for the quality, flavor and even presentation. The quantity was generous enough but the items we ordered (empanadas and the mushroom burger) were both rather bland.  The ""burger"" was served on a doughy, barely cooked pita-like bread rather than on an appropriate item to hold a messy burger in place like a brioche bun.  It was completely falling apart after a few bites... which would have been okay to eat with a fork except it was just not flavorful or complex given the list of ingredients. The most interesting item was the ketchup made from beets.  Also the side fries weren't thoroughly cooked except for the smallest ones.  Definitely not a $24 item! The empanadas were somewhat better but again, not a 'wow' and not even a 'hey, really tasty.' Just bland and again, not worth $24.  The half-off discount didn't even cover the $13 cost of a chai tea and lemonade (that was mostly ice of course).  All in all, very disappointing food and therefore completely overpriced.  We took the food to go so I cannot really comment on the service. When I read another lengthy review (12/5/21), I now see that the prices have been jacked and the quality has been wavering. I totally understand the precarious state of the restaurant business right now during covid but I cannot recommend this restaurant at this time.",negative,2022-01-15
"Rudest server I've ever had. I am a hostess and server and have been in the service industry for many years and I have never had worse service. First of all she had on a mesh mask. Second she came to the table and immediately asked what we wanted to eat, no hi, no drinks, nothing. She takes our order and then doesn't return for an hour. She served everyone around us and completely ignored us. When we finally asked about our food, she immediately returned with our food. The food was ice cold, the plate was cold, it was definitely sitting out. We left.",negative,2022-01-16
Round 2. Still nobody answers the drive through or phone. I walked inside per usual and guy makes me a cold sandwich. I love this shit.,negative,2022-01-19
"Always out of Boba.

Tried a couple times to come here but despite the name they are seems to be always out of Boba

Friendly staff always apologizes for it but I'm going to look for another place if it even exist in SB.",negative,2022-01-16
"For a few years now, whenever I am in the area, I get a pie from here. Today I noticed that they had shrimp as a topping. I was so amped! I ordered my pie and couldn't wait to get home! I live 30 miles away.

Imagine my utter disgust when I opened my box to find a burned cheese pizza with shrimp laid on top after the pizza was burned! 

If you like GOOD shrimp pizza, go to Newks!",negative,2022-01-13
"Best place ever,recommend best for coffee & donuts for the family !!!!!!!!!!!!!!!!!!!",positive,2022-01-18
I am so disappointed!!!!! I love and cherish the Buffalo sauce from McDonald's and did not receive ANY!!!! I placed an order through the mobile app asking for 2 sauces and I get none!!! Save your money and go somewhere else!!,negative,2022-01-12
"My boyfriend and I along with our three year old came here for lunch on a Sunday.  We stood at the podium where there was a sign ""please wait to be seated"", for a long time and we're totally ignored.  The tables were only about 25% occupied.  A petite brunette who looked like she is the hostess or waitress passed by couple times not even acknowledging us.  Then she was laughing with someone at the bar.  Not sure if this was discrimination or what. We then left and would not eat here even if food was good.",negative,2022-01-10
"I ordered drinks via the mobile app on my way to an event. I made sure to order with plenty of time before the ""estimated pick-up time."" However, when I arrived to the store I ended up waiting over 15 minutes in the cafe for a damn iced coffee. I watched the drive-through line cycle through at least 3-4 times while I was waiting, which is saying a LOT because those lines were *huge.*

What is the point of ordering ahead if you're not going to have drinks ready on-time? It was a frustrating experience.",negative,2022-01-12
"It's ok food, busy place can be hard to park. Long wait food is mediocre not bad, not good. They require a mask even though there isn't a mandated by law. I won't go back I love good Cuban food this isn't good. Certainly not worth the wait and inconvenience!",negative,2022-01-12
The Greek Cafe grill has been putting out good food for years. I really enjoyed my combo plate (gyro and chicken).,positive,2022-01-10
I revisit the treehouse yesterday and was very very disappointed. I had vegan crab cake and beet fries. The crab cake was horrible and the beet fries was just ok...I will give them another try later on maybe it was just an off day.,negative,2022-01-09
"This place is the worst if you are looking for a coffee to go.   They force you to order through a touch screen and they've only got one of them.  So get ready to stand in line for 10-15 minutes while someone in front of you tries to use the clunky interface to order breakfast for their whole family.  You'd think you might be able to say ""Hey, can I have a cappuccino to go?"" to one of the 3-4 people standing unoccupied behind the counter, but nope, you must use the screen to order.

The place looks like Cape May ice cream parlor and certainly wouldn't be somewhere I'd ever consider going for food in an area with a plethora of restaurants where the staff will take your order in person.",negative,2022-01-17
"Maybe I came on an off day, but I have been wanting to try this bakery for some time now after seeing some great photos and was excited that I had some time to stop by. Unfortunately, it did not live up to expectations. I tried both the chocolate crunch croissant and a blueberry scone. The croissant was not flakey and had more of a burger bun consistency, similar to packaged croissants you get from a grocery store. The scone suffered a similar fate, it was most definitely the consistency of a biscuit, it was missing the slight crumble and sweetness of a scone and the blueberries did little to elevate it. I think I'll stick with the other 3-lettered bakery in Old City",neutral,2022-01-09
"DO NOT GO HERE the food was mediocre,definitely not impressive. I order a sandwich and the owner kept bring me more food I DID NOT order. I thought that she was being nice but then she charged me 40$ for my order. I ordered 1 sandwich and 1 hot chocolate. This place is a joke and I wish I never went there",negative,2022-01-10
This place sucks! Not only did the place have nothing in it but they were also out of every ingredient used to make the good drinks. We ordered 2 drinks and the price was $14! Never coming here again.,negative,2022-01-16
"As a Queens girl, I was so excited to go to the Mamajuana in Tampa hoping for the same awesomeness from back home but boy was I wrong. The restaurant is beautiful, however that's about it. I ordered calamari (yes I know...who orders that at a Spanish restaurant) as an appetizer and they looked more like onion rings because they were so greasy and fat and were way too chewy and had zero flavor. Our drinks (party of 8) were terrible. Either it tasted like rubbing alcohol or was too watered down to taste anything. 

My friend ordered the chicharrón the pollo app and it definitely did not taste the way it should and it was also way too soft, something just wasn't right. Chicharrón is supposed to be crunchy and tasty and as soon as you bite into it, it takes you back to the motherland...but this took me to a dark alley I never want to walk through. My husbands rice was undercooked which he couldn't even eat and he barely ate the rest of his meal because it just didn't have any taste. I ordered a chicken mofongo with plátano, not the yuca one, and man was it underwhelming. I took three bites and left the rest.  My friend ordered a salad and they said they were out of romaine so the waitress said we have mixed greens instead, friend says yes and receives a plate of spinach only (the only mixing being done was with the DJ). 

Speaking of which, nice touch with the live band, however you couldn't even hear the singers because the base sounded so bad and loud which drowned them out. The option of being able to go to the back lounge portion was nice for a change once you're done not stuffing your face. 

Unfortunately I would definitely not be returning. Not one of us fully ate their meals or even half way, the prices are outrageous (I've eaten better food for way less and didn't have to drive 45 minutes), they just need to do better. If they don't pick up the pace a lot of people are going to be out of a job. Take notes from your fellow NY branches and get some act right in you, otherwise the doors will be closing sooner than you know. Wishing y'all the best but some major changes need to happen.",negative,2022-01-09
"Very dissapointing. I've been here before; however, this time it just disn't measure. The beignets were luke warm ans doughy. The powdered surgar was clumpy and failed to provide and even covering.",negative,2022-01-12
"Was waiting outside the restaurant for an hour for my food, i when i got it, the buns were soggy like it had been sitting for a while. Both me and my friend who ate here got sick. Do not eat here.",negative,2022-01-09
My experience here was total horrible the rube and ignore cashier and how he walked into me and grip your arm. I report him and no follow up by Management the store is a waste of my time.,negative,2022-01-19
Everything that I have tried has been very flavorful! My favorites are the Carne Asada and fish tacos blackened while my husband prefers the Nashty and the Dos Perros. If you need an appetizer go for the Mexican flag so you can try their two salsas and the queso! With delicious ingredients like these you can't possibly make a poor choice!,positive,2022-01-09
Amazing! Delicious! Can't say enough. From food to atmosphere to service. Just perfect. Right way to end a holiday weekend.,positive,2022-01-17
"Hours suck. Close early. I get COVID but seriously? Never open, closes at random and out of everything. All other Starbucks are not like this one. Should just go out of business completely. Clearly the employees don't want to work and when they do they obviously don't want to be there anyways. So over Starbucks and it's inconsistent hours",negative,2022-01-15
"What a disappointment. I wentbin and there was a ton of food everywhere, nothing that looked fantastic but a new local place is worth a shot. I decided to start with some sweets prior to getting any of their prepared foods. I typically never buy prefilled cannolis because they get soft but this was another level. This cannoli had to be weeks old, I actually thought it was a display model. It was hard and when my teeth went in it had consistency of rubber. I took a video to show how my finger could not push through the filling but I guess I can't post a video here. The cinnamon roll was hard, I had to microwave it to try it. Wouldn't jave been bad if it was soft and didn't seem old. The donut was decent and could have been made that day. The cheesecake cone tasted rancid and I had to spit it out. I never tried the remaining items as I threw everything in the trash. I can possibly see potential but quality control is #1,do not serve old food.",negative,2022-01-16
"We stopped by to check out the Flea Market they had on Sunday. It was a bit chilly so we needed something to warm us up! 
Presta Coffee has a small cafe in Mercado San Augustin which is located next to Estrella Bakery. There are tables & chairs available inside and out but it was a bit busy during our time because of the flea market (930am-10am). It took about 20 minutes for our drinks but I expected it! It was no problem with us 

We ordered the vanilla latte (need the Sunday energy) and the hot cocoa for my husband! Didn't taste too sweet and it was delicious  We are definitely coming back for the next flea market !",positive,2022-01-14
Franklin Social is an average hotel bar. The cocktail selection is decent. They had the game on at the time.,neutral,2022-01-09
"Yikes, terrible chai latte for some reason. Maybe it was the milk sub but it had one of the worst flavors I've had in a chai drink. Hopefully just an off day",negative,2022-01-17
"We came early for breakfast, around 9h45am , for an appointment at 10am, it was cold ,
They refused to sit us , it's 10 degrees,
Very disappointing",negative,2022-01-15
"The pork belly tacos were really gross. They tasted like frozen and then microwaved fish. Do not get these.

The outdoor area is awesome though. I'm not quite sure if I can fully attribute it to this place since Hotel Congress plays a role, but still, the ambiance is great and the other food looked pretty good.",negative,2022-01-14
"It only takes one bad interaction to ruin a good thing. I was on a walk with my dog and decided to support a local business and grab a cup of coffee. As soon as we walked in the barista behind the counter literally screamed, ""YOU CANT HAVE A DOG IN HERE YOU NEED TO GET YOUR DOG OUT OF HERE!"" 1. There was no inquiry as to whether my dog was of service or not, and 2. Why would your knee jerk reaction be to scream that instead of verbalize the message calmly. Needless to say, I was taken aback and embarrassed. We won't be returning, especially not when there are other places within walking distance such as two eagles cafe and dunkin.",negative,2022-01-14
Got there an hour and a half before brunch ended. The hostess turned us away and said they probably won't get through the people that are waiting. So they are going to let those people stand out in the cold and turn them away after they wait for an hour or more? Horrible business practice! Never again!,negative,2022-01-16
"I've only had a smoothie them, but I distinctly remember it being a lifesaver.  Picture this, it's a crowded late fall or early winter day.  So it's cold, and you're wearing a thick down jacket.  But it's not cold, cold out yet, ya know?  Okay so you're inside Reading Terminal and realize you are actually roasting under your ginormous parka.  You need something cold to counter all the sweltering heat.  Enter Kamals, with their fresh ingredients and delicious smoothies!  I made a custom smoothie with papaya, guava and mango.  They use real fruit. It was very refreshing. I wish I got the largest size because it was so good!  I didn't get to try anything else from Kamals.  Next time I will for sure!",positive,2022-01-09
"First I didn't write this because it's the first time this happened and second, this is the dunkin seems to be the only one that does it.  Don't order a bagel with cream cheese because you will only get a bagel.  it's the third time I have been there and every single time it's been the same.  A bagel with a paper thin layer of cream cheese on one side of the bagel. Every other dunkin I have been to is generous with the cream cheese.  When I called the store and said something about it, I ""well sir we only put cream cheese on one side of the bagel. Next time you should say extra cream cheese at the intercom.""  Well don't worry I just won't visit anymore!",negative,2022-01-15
"Had an excellent latte and London fog here. The baristas were so nice. The coffee is the best I've had in Reno. The only bad thing is the basement is closed Mondays, so I couldn't get another coffee.",positive,2022-01-17
Such a yummy lunch! Amazing customer service! They forgot to put chicken on my salad & gave me a whole other salad with chicken! Definitely will be back!,positive,2022-01-17
"I was drinking my Gong Cha  and realized there something different on texture. When I spit it out, found a foil. I was upset when I saw it and just toss my drink directly to the trash.",negative,2022-01-16
"Will never set foot in this Pasadena Avenue in South Pasadena Dunkin Donuts again.  We run a non profit Bingo for the senior residents in the area. Two months ago I met with the manager at the time who nicely agreed to give me a break on the donut price since we are a non profit.  Today I went in to pick up my standing weekly order. Was informed that the manager was no longer there...the new manager, with no notice at all, refused to honor the arrangement I had with the former manager, yelled at me while I was standing at the register with other customers behind me, was rude, arrogant and I will NEVER give him my business ever again.  Avoid this particular store at all costs!!!",negative,2022-01-18
This McDonald's and the other one nearby on City Ave are now regularly closing to people and only serving DoorDash and UberEats. Don't waste your time driving here just to be told that they won't serve you. You can read more about their new deal in this article: https://restaurantbusinessonline.com/financing/mcdonalds-announces-new-deals-doordash-uber-eats,negative,2022-01-16
Just to let you know how awful this place really is when it comes to their slot machines at this casino in Tampa if I could give it a - 0. I would do so.,negative,2022-01-14
Line for DT was CRAZY. Go inside only to find the employees standing around chatting with no urgency for their job. Do better. Have higher standards for your employees.,negative,2022-01-13
"We waited in line as they allowed someone with a huge order ( when they should've called it in!) to take almost everything left so my kids and I were in line waiting almost 20 minutes) were upset. Plus they ordered tons of sandwiches and we would have to wait for a long time to get anything left! My kids watched as the stuff got cleared out! 
They shouldn't allow people to take huge orders like this unless they give notice first! My kids love this place so much ( have been looking forward to this place for breakfast all week and were upset!) and have always been happy with everything! This time we were inconvenienced and had to deal w upset kids.
Tell people for huge orders- they have to call first!",negative,2022-01-09
This may have been the worst food I've ever had. Our service was really slow and it felt like we were there for hours. I hate to leave a bad review but this food was not good. If it saves someone from having a bad meal I wish I would have been warned myself. On a positive note. They do name their sandwiches after local schools and I thought that was clever and amusing and a great idea!,negative,2022-01-15
"The place is located near the art gallery district and close to the WWII museum. We initially wanted to try the place on a weekend but there was a huge crowd and we ended up going to a different spot close by that was better than this location (so glad they had that long line and the cold weather lol)... anyways we decided to return on a weekday. So we went back on a Tuesday and there was no wait. We were seated outside per our request. The place is huge and pretty nice. 
We ordered burritos (a steak+egg+cheese; and Shrimp Daddy). Both had a decent flavor, but without exaggeration (the steak burrito had 2 small slices of beef, probably just like an ounce- which is disappointing given the price 16 dollars). 
We also got the hibiscus tea (nothing special) and the orange cardamom hot chocolate (had no taste of any cardamom or orange). 
Maybe the other meals are better!!",negative,2022-01-19
"Service was poor and the food worse.  We wanted two sandwiches to go.  Two tables seated, one which kept trying to get the attention of the waitress.  It was uncomfortable.  She made us wait to order so she could wipe tables.  Even though there was no one waiting to be seated.   She wasn't schooled on the menu, had to ask the owner several things.  After 25 minutes I checked on our order and was told it was coming, others ahead of us but there was only one other couple in the entire place.  30 minutes for two sandwiches.  Potatoes were cold by then.  my tuna sandwich was tuna straight out of the can, large chunks, no mayonnaise and it was a mess.  Threw it out.  Perhaps  this was just a bad day for these folks but I've been in food service for decades, this place was a train wreck.  No excuse would ever bring me back.",negative,2022-01-14
"We walked into the cafe in the direction of the counter and as we stood there, there were two people behind the counter - young man and older woman. Neither really spoke to us for few minutes as we awkwardly stood in pretty tight enclosed space. At some point the woman standing there writing in her notepad looked up and asked if we were being helped which we obviously weren't as she and the other guy that could've spoken to us. She asked for our vaccine cards before anything (which isn't a problem until a bit later) and then told us there were counter seats in the back or we can just wait for one of the tables to be cleaned and we can sit there. We opted to wait and we're seated shortly after. While we waited for someone to take our order, about two more crowds walked in and were politely greeted immediately and told them someone would be with them in one minute. Right after, another group walked in and after being greeted, they were advised to have a seat and would be asked to show their cards when someone came to the table.

My partner and I immediately noticed a large difference in customer care between us and the groups following us; I'm not one to say this often but it definitely felt like it was because we're are people of color.
We decided not to eat there and didn't even bother to try their food based on their service. I'm a big fan of small cafe's but this was disrespectful for my own taste - Philly has much better places!",negative,2022-01-16
"We got Idli-Vada and it was pretty bad.
Vada was pretty stale. I don't know when they made it.",negative,2022-01-16
"Came on a date. Service was good, ambience was nice and most of the food was good. However, I am compelled to leave this poor review because of the 20 dollar sardine appetizer. They literally opened a can of sardines, put it on a plate still in the tin and served it. That's it. Not kidding. As my girlfriend noted, it would be no different had they just opened a can of Starkist tuna and served that. Or a can of cat food for that matter. The ""chef"" should be ashamed of himself. My regret is I didn't send it back immediately. Try Via Locusta next door. They will at least take the pasta out of the box and cook it for you rather than put a box of uncooked Ronzoni on a plate and charge you $20.00 for it.",negative,2022-01-11
"LOL THANKS MCDONALD'S FOR JUST EGG MCGRIDDLES YOU PETTY ASSES  this is by far the worse mcdonald's i've ever been to, not the first time they've done this shit. (and my bf got this he never checks the bags like a dummy lol)",negative,2022-01-10
The management team need to train the employee better how to read the computer screen staff are not friendly parking lot is dirty.,negative,2022-01-19
"Very terrible Costumer service, I've went their so much times cause how close it is but I can't ignore the facts and experiences I've had with this location I can list them but this review would be a book with just too many chapters, I'll list some though and before I do I need to say I love Dunkin donuts, but I'll list 3, so this one time I went with my family and we waited in line for 10 minutes and the cashier told us to go to the spot to the left of where u order, we waited and waited for 20 minutes and then you wanna know what happened a different employee asked why we're waiting there (there were no orders or food being made for people in the Dunkin donuts just the drive through) and we told her we were ready to order and she told us to go order where we were supposed to, when we finally did order the food was unsatisfactory compared to other locations, I will say when you enter in this location they always seem angry and make you feel unwelcome, one time we went and the lobby was closed and there was a paper saying they open in 5 minutes we wait and we knock when the 5 minutes passed and someone came and put another sign for another 10 minutes, we finally wait and they let us in then told us to lock the door so no one else could come in, one final time is they had no food available apart from 3donuts, no ice cream, no sandwiches nothing and worse when we started ordering the cashier gave us a attitude and dirty looks, I'm not saying to put this place out of business, Im saying to make it better, instead of going here go to 18419 on highway 19 they have excellent service and food",negative,2022-01-09
"Great place. Quiet, beautiful views. Good food, wonderful service. And I got 25% off for checking in on Yelp! Will definitely be back!",positive,2022-01-10
"Your average coffee shop, unfortunately suffering from understaffing at the moment so your mileage may vary when ordering food as for wait times. But the coffee is brewed nice. Great for grab and go beverages.",neutral,2022-01-15
"Burgers still mooing. You guys have a bunch of dumb asses working in there, how are you guys still open?",negative,2022-01-10
"They love their jobs! That is all I can say about the young ladies working this past Saturday during the Dunedin Art Festival! They say hi when you walk in, they really listen to your order and suggest things if you get stuck. 

I always love the baked goods here. The scones, the cheddar biscuits, the muffins...every visit I find a perfect compliment to my chai tea or cappuccino.",positive,2022-01-14
"This place has great food, and it's very convenient to me. Although I do got to say if they don't get people working there that have better customer service they will not make it. There's a guy there who seems to be the manager, but not really sure if he is, just acts very authoritative, they screwed up my to go order, when I brought it home there was two meals in there, I ordered just one, the bag had my name on it. When I went back to return it he had an attitude towards me and told the cooks to make me another one because I grabbed the wrong bag, which was a total lie. And then the lady after me, an elderly woman, you could tell she was having some issue and his attitude towards her was extremely irritating. Plus my daughter has been in there and has had really bad customer service too. Wow! Hope they can fix their attitudes.",negative,2022-01-10
"""Limit 1. First come, first served"", but a man walked out of the door with 3. Another walker out with his name on the box.",negative,2022-01-14
The problem isn't the food but the staff . Walked in and the gentleman at the register so can I take your order I said hi how are you . Blank stare from him . Then when when order was done the don't here say it out load but throw it on a counter and you are left guessing if your food was ready or not . I watched customers just walk back and forth seeing if their items was read .  Poor management I would say for this location .,negative,2022-01-09
This fucking Wawa is the best Wawa been to these guys cut the chicken in my homies Mac n cheese bowl workout even asking straight mcfire,positive,2022-01-12
Burnt fries and nuggets every time. Employees barely acknowledge your existence. Avoid this location.,negative,2022-01-16
"My wife and I have eaten in many First Watch restaurants, and I have to say that this one is by far the best. Not only that, it's one of the better breakfast spots we've ever enjoyed while in AZ. The staff is great, the establishment is sparkling clean, and the food is top notch. Even the syrup is served warm, as it should be. Our waitress, Tiffany was great. The place appears to get busy. I suspect because of how good it is, but it was a short wait. The staff appears to work very well together and make things happen. Well done First Watch. 

We had Eggs Benedict & the French Toast",positive,2022-01-13
"Convenient location, however, there are always flies swarming in the pastry display case and around the store. Does not make for a very appetizing experience.",negative,2022-01-18
"Employees need to learn food safety. Young man used his bare hands to handle cooked food product.
Beware",negative,2022-01-11
"Staying at Bottleworks. I order four coffees. While making the coffees the spout for espresso machine handle falls onto to the ground. The employee picks it up and puts back on the handle and proceeds to making my coffee like nothing happens. I ask, wasn't that just on the ground. He denies it. I'm looking at him the whole time. He begrudgingly cleans it. Proceeds to make 2 out of 4 completely wrong. I was the only one in line at the time.",negative,2022-01-17
"Nice spot in Chinatown for dessert. If you plan on dining in, you sit down at a table and they will bring the menu to you. My friend and I shared the matcha mousse cake (which we were told by the server was still a little frozen), so we found it a bit hard while eating it. Other than that, the cake was good and not too sweet. There is a $10 minimum for cards but they do accept cash and venmo.",positive,2022-01-13
We absolutely love Starbucks but I think that after Saturday we will probably never go back to this location. Wife special needs daughter and I all tried to order online. Daughter got her order in but both wife and I couldn't get our orders to go in. Online said they were out of wife's frappuccino and my cold brew. Out of cold brew???? So we decided to go in the store. We were in the store 15 minutes and they only waited on 2 people. So we decided to leave. Daughter was just about to get her order so wife and I got out of line and we stepped out the door to wait for her. She got her order (which wasn't even close to what she ordered) and met us in the truck. When she got in I could smell coffee. Whatever they gave her was a hot coffee based drink but service was sooooo bad we decided to not go back in. $5.90 for something she would never drink. I feel they took advantage of a special needs child. Here is a picture of her order which was a cream based Frappuccino.,negative,2022-01-10
"Went to try out a new restaurant, it was packed so we figured it was worth the 30-40 min wait. We finally sit down and no one acknowledged us to hand us a menu or take a drink order. The table behind us mentioned that we hadn't had anyone to our table yet and a different lady then Who had originally seated us claimed she had just sat us moments before they asked. They were busy so not really a big deal however, I ordered a safe menu option, Mild wings. The Wings came out and they had seemed to had been sauced in BBQ sauce. Not a big deal except when the lady came back after asking about the sauce, she said they put BBQ sauce in their mild sauce. Doesn't that defeat the purpose of a mild sauce? Seemed odd. Otherwise the wings looked delicious but beware, the sauce may not be what it seems when you order it.",negative,2022-01-17
"Already received my food and was ordered to put a mask on or get out. How the hell am I supposed to eat it? I left the food there, refused to pay and left.",negative,2022-01-16
I was third in line to put my name on the waitlist. This took 30 minutes. I was then told it would be another hour for a table by which time it would be almost 3pm(close). total waste of time.,negative,2022-01-15
Don't drive all the way out here on the assumption that their posted hours of operation mean anything.,negative,2022-01-09
"Decent coffee and nice atmosphere, but does not follow Covid safety protocols. If that's your thing--head on over, but I'll stick with Flying M.",negative,2022-01-16
Really missed it for me at this place.... I ordered tacos to go last night and was not impressed. The reason for two stars instead of 1 was the green salsa that comes with them is very good. I got the chicken avocado/verde tacos and steak tacos (6 total) I only ate 2 and threw the rest away unfortunately. The chicken was fatty and barely filled the tortilla at all (see photo) and the steak completely dry and lacked flavor. I really hate leaving bad reviews like this but I feel like I needed to share....,negative,2022-01-11
